pretty_comp,bulk_modulus_kv
BaSrPb2,20.767
Sc2PdRu,136.36700000000002
BeZn2W,147.8
TbFeC2,182.378
KBe2Br,16.7
SrDy3,32.844
TbAs,80.467
ZnF2,101.344
MgCoF5,91.5
UZnNi4,172.8
Tb6FeSb2,63.067
Cr(FeSe2)2,102.111
RbAu,16.967
PuZn2,59.6
Lu(FeO2)2,136.989
PdAu3,153.733
UPt3,205.889
ZrBe2Ga,102.189
ZrCoP,193.0
Zn(CoS2)2,110.26700000000001
ZrBe2Cr,97.85600000000001
CaBeSe2,52.378
LiGaSe2,37.922
SmTiGe,82.056
VH6(OF)3,7.4
Li3VS4,13.567
NaNb(CuS2)2,17.067
VPt,244.75599999999997
USb2Ru,101.53299999999999
BeGa4W,117.133
Ba2H6Ru,45.2
PdO,183.389
IOF3,17.822
InSn2Br5,19.289
MgBe2Ru,113.911
AsCl3O,12.4
YTlCd,41.067
Yb2C(NO)2,73.0
HfC,210.356
RbNaH2,16.078
RbFeO2,65.4
Ba2AlCr3O7,142.178
Nd2O3,118.73299999999999
Pr(CdP)3,63.989
HgPd2Au,138.86700000000002
MgPd2,121.64399999999999
Rb2CrF6,22.467
BaYSb2,46.333
RbNa2NiO2,43.111000000000004
Be2TcSb,144.622
Ba2AlFe3O8,125.389
YAgO2,114.556
Cr2CoTe4,58.15600000000001
Hf2CoIr,195.1
K(SbSe2)2,25.189
BeTc2Ni,236.578
HfMnRh2,171.9
BaYPd2,51.089
NbPd3,204.267
NbCr2,231.0
BaHfCu2,54.733000000000004
Mn(BeCl)2,41.467
NbAu2,184.74400000000003
Be2NbCo,178.933
BeTlBi,32.633
BaSn2(HO2)2,31.733
Sr2Sn,27.933000000000003
SrLiP,45.456
HoAgSn,77.9
YbBPd3,134.433
CaSO4,69.378
Pd(SeCl3)2,13.489
MgBr2,24.211
Te3As2,38.2
P4PtF2,13.0
Pm3Si,56.133
Te7Mo8S9,50.667
HfSi2,129.189
YAlGe,80.044
ZrCl4,14.267000000000001
ErZnAsO,83.711
KRb2CoF6,46.4
HfGaNi2,162.8
Ho2CdOs,102.9
KBe2Fe,39.033
BeTlSe,44.567
Nd(SbOs2)2,98.56700000000001
AcTlTe2,45.133
NpAs,89.96700000000001
CaBePb,42.321999999999996
NaCu2As,66.867
KBaCu,10.732999999999999
Sr(ZnAs)2,56.821999999999996
DyBiPt,93.2
MnNbP,238.178
K3V3O8,63.3
ThBr4,30.111
Np2InPt2,114.022
Eu(MnSb)2,48.81100000000001
BeCu2Ni,156.644
FeCuPt2,190.933
Zn2PtRh,178.467
Sr(CuGe)2,72.633
Li5Mn2Co3,126.156
CeCr2Si2C,174.02200000000005
Ba2MnMoO6,112.833
Li2YbPb,33.266999999999996
Yb(GeRu)2,117.244
BiBO3,79.844
TaCu3S4,42.2
BSb,98.96700000000001
Dy(NiGe)2,121.522
Cd2Ru(CN)6,62.511
BaSi2,47.722
DyInAg2,82.333
SnClF,22.389
S3(NO)2,14.322000000000001
GaTeI7,9.922
ErTaO4,168.25599999999997
ScIr2,222.3
KMgP,34.1
RbCa2Ta3,109.64399999999999
ErMg,44.5
BeGa2Fe,132.033
Nd(SiRh)2,142.733
Li2ZnGeO4,87.044
TiCo2,211.9
RuAu3,167.011
Na3NiF6,53.589
ZnTe,54.4
MgBeSb,45.1
ThBi,76.333
BaMnCO3F2,62.9
BeNi,182.63299999999998
NpFe2,213.733
TaCr2,245.267
Cd2PtRh,144.2
GaAs,62.078
BaNa2Ga,13.8
AsPSe,63.467
Rb2NaMnF6,44.1
LuNbO4,167.02200000000005
BeGaCu,92.889
Be2FeCo,176.86700000000005
MnPO4,108.87799999999999
DyInCu2,88.73299999999998
MgSeO4,71.433
KCdAs,30.144000000000002
TmO3,164.033
CrAg(PS3)2,32.178000000000004
Na3CuO2,54.788999999999994
TaInRu2,224.233
K2SiAs2,24.689
Ni3H,167.8
ZrNi,141.267
BCl3,8.777999999999999
U3Cl,112.37799999999999
TiS,129.167
Mn3AlC,220.833
Tm2In,60.68899999999999
HfAlPd2,160.667
LiCd2Ni,1.8780000000000001
HoF3,133.6
Ag2HgI4,18.767
Li4P2O7,47.388999999999996
AgCO2,69.689
Ba2As,29.544
TmCuSe2,67.9
BaH5BrO3,29.366999999999997
MnCu2SiS4,67.733
NaVO2,120.93299999999999
MgNiH2,106.656
SmTlSe2,42.044
K2NbCl6,18.644000000000002
Eu2O3,148.378
CeOF,111.23299999999999
Ba4TcTe,22.2
ZnSnP2,64.967
ErSb,64.6
Sc2BeTc,109.96700000000001
TiBeHg,93.311
K2BeF4,36.044000000000004
RbNiBr3,18.778
Th2Ge,83.4
Mg3Nb6O,188.7
ZrBeHg,101.51100000000001
SmIn,58.733000000000004
TaTcPb2,102.367
Li5SbO5,100.522
ZnSiNiO5,149.733
YbPt3,165.63299999999995
SbSBr,23.666999999999998
Li2SbAu,56.167
Nb2MoO8,42.556000000000004
H5NO,14.3
Ba4ScCu,11.367
AlCrCu2,130.567
K2LiBO3,51.278
BaZnCO3F2,72.911
USeO,114.811
BeInP,57.067
ErNbO4,164.733
Li2AlPCO7,66.02199999999999
AgTe4Au,35.556
TeAuI,21.522
MnOF,70.756
UAu2,124.5
Ag3PS4,49.4
Sc3Al,65.133
BaV2Cu,33.010999999999996
Sc2CuPt,118.8
UGa3,91.03299999999999
Rb2MnF6,23.066999999999997
WOF4,29.322
RbSrCO3F,49.678000000000004
SmDyRh2,113.06700000000001
BaTm2F8,96.22200000000001
TiBe2Te,84.944
B6O,234.0
Ni3(PbS)2,65.344
TiCdHg2,82.744
Ba2ErNbO6,149.033
SmPPt,132.078
LiB,57.467
ZrInPd2,141.811
Zn(CrSe2)2,66.4
HgPSe3,26.4
NaSr2Be,16.189
CeZnGa,72.556
LiPm2Si,57.6
AgF,70.633
Be2PW,187.967
Mo2W(SeS2)2,36.444
TbBPd3,148.1
ThCN,121.53299999999999
Na6MnCl8,23.467
AgBiI4,15.356
Ba4MgCo,13.2
MgAg,69.5
Pm2IrPd,105.2
CoO2,106.5
AsPPd2,129.9
NaBe2Pt,107.23299999999999
CClF3,9.367
Si2SnO6,100.889
Pm2ZnIr,90.333
AlCr(WO4)2,25.889
CrOF,86.4
Be2CoIr,211.967
Li2VOF5,42.4
GaNi2,168.378
Tm(GeRu)2,142.344
NaBeCl2,32.989000000000004
Mn2CoSi,224.233
ZnMo3,218.1
LiS,41.3
ScMnSi,119.12200000000001
BaSrTe,10.9
Ba4NiCl,8.867
CaSnF4,79.111
AlNi3,177.667
SmMgGa,59.522
CeP,87.43299999999998
Ba2ErRuO6,146.467
CrCl3,11.456
HfMgO3,174.733
Ba2CrTe,26.5
Li6Br3N,27.833000000000002
Sc2ZnOs,124.8
TaBeFe4,196.167
CaGa4,52.022
BeCoCu2,167.456
Nb(SeBr)2,31.233
Pb2ClOF,40.467
AsF5,13.533
NbAsRh2,194.5
Sb2Ir,117.53299999999999
Sc2BeTe,70.267
TiFeSb,132.233
NaDySe2,43.456
Ca(AlSi)2,63.244
TiAgHg2,87.5
ErAgSe2,65.267
DyAl2,80.433
YbSbPd,71.6
Mg2ZnAs2,39.111
Tm2S3,80.333
AlIr,230.2
NpGa5Co,107.633
Mn4Al,124.389
ScSiNi,133.1
Ta2BeOs,220.25599999999997
SnBiO4,121.8
PbSe,52.667
SrTePd,55.367
BeNbCd,122.089
LiSiRu2,196.4
ZrVAs,95.4
Rb2NaCrF6,51.0
BeV2Cu,150.411
NpP3,102.367
TmInRh2,141.267
PI3,9.811
BaSc4Pt,39.167
Ca(MnN)2,136.04399999999998
Ca4BeW,23.033
Li2VF4,45.388999999999996
YbPd3,119.46700000000001
Th3Bi4,72.5
Cr2NiS4,116.62200000000001
YbAsO4,96.56700000000001
DySbPd,91.522
Fe2As,155.844
NaGaO2,81.711
LiAlPHO5,111.76700000000001
Hf3Pt,144.611
Zr2CoP,154.856
MnSb,76.5
MgI2,20.167
NaCN,27.978
CaCdGe,51.611000000000004
LiIn2Pt,84.23299999999998
BI3,8.333
TbAlCu2,93.53299999999999
Rb2IN3,19.044
NdSi,79.7
BePdCl,68.033
Tl4Te3Pb,29.94400000000001
NdSF,105.678
Tm2TlAg,72.3
BePRh,175.389
Sr2Fe2Se2OF2,68.389
MgTi,69.344
SrSO4,68.867
Ba2TlBi2O7,37.389
SrBe2Ni,65.211
HfBe2Ni,131.511
CaBe2Os,109.42200000000001
ZnCuF4,73.878
MgCrF4,1.9780000000000002
Te3Mo2S,48.467
YNiBi,82.43299999999998
BH3OF4,20.644000000000002
KPrGeSe4,24.066999999999997
Nb3Au,188.667
BaNaMo,5.8
K2S,20.733
Tm(SiPd)2,137.067
PuMn2,196.0
NdClO,85.37799999999999
Ba4LiNb,11.4
Sm2GeRh3,137.033
TiClO,52.911
Sr3P2,33.9
ScP,98.93299999999999
Na2PtS2,47.511
K3Si,11.8
KTlO,26.278000000000002
CdP4,59.3
BeCrSi,132.444
SmP5,68.6
BeMo2Br,107.411
CaPd3C,139.167
SrAgAs,56.843999999999994
Be2RhPb,124.478
PmTm3,43.933
Cu3PS4,79.556
MgV2O6,78.4
SmAlAg2,82.53299999999999
Ga2PdBr8,11.744000000000002
Mg3ZnO4,162.656
NiAsSe,101.2
Nd5CuSe8,66.1
UNi2Sn,146.13299999999995
HoCoC2,185.822
VAg(PSe3)2,34.678000000000004
InN,126.26700000000001
Nb4CrS8,89.4
MgF2,104.62200000000001
K2TeBr6,17.067
Be2Cr,132.089
Lu3O2F5,124.544
PbCl2,33.389
Mn2CoSn,100.76700000000001
LiNd2Os,76.1
MnBeRh2,221.511
BaGe2,41.4
BaLiMg,9.433
Ba(MnSn)2,44.71100000000001
Cr2CdS4,77.4
MnGeRh2,186.4
BaSr2Sb,19.289
LiMnSe2,23.789
TiZnPO5,111.53299999999999
Na4BeTc,20.2
KZrBe2,37.111
ZrCoAs,97.633
Er(Al2Mo)2,132.356
NaCdAs,41.4
FePt,196.5
HoBr3,15.311
K2BaMn,7.189
PrAl,55.6
ZrSe3,38.022
Ba2YCu,18.067
LiTmO2,105.556
MnCoS,125.43299999999999
PrEr3,42.233000000000004
SrNiF6,67.456
BeVP4,83.8
SmVO3,202.3
RbAgO,42.633
KSO2F,23.4
Ho(MnSi)2,136.856
Na3AlP2,28.811
Tm2IrPd,126.53299999999999
MoW3(Se3S)2,38.678000000000004
Li2InPt,75.067
MgSbF6,30.178
NaNdO2,100.5
SrPdF4,71.222
RbBrF4,14.944
BeVIn2,90.23299999999999
GaAsPd5,155.067
UCr3,189.833
Li2InAg,45.9
TaBeBr,50.68899999999999
HgRhF6,38.889
SmSiRu,99.76700000000001
Pd3Pb,133.3
TcF6,10.232999999999999
LiInSe2,42.321999999999996
Li2AgSb,48.367
LiRhO2,125.03299999999999
Li4VF8,30.522
ZrTe3,35.222
Nd(SiNi)2,126.7
YH2,82.93299999999998
LiDy2Ru,78.233
LiMgAs,47.933
U(SiPd)2,148.54399999999995
SmAg,67.067
MgSiAs2,60.178000000000004
BeZnCl,28.13300000000001
Sr2PrO4,91.944
HfFeCl6,16.6
YbAu2,79.0
ZrO2,245.967
CuCl2,28.055999999999997
Ba4CaNb,12.767000000000001
LiBeBr4,17.3
U(FeGe)2,165.55599999999995
Sr4Bi2O,41.644
BeCo2Pt,203.44400000000002
Na2S,33.8
Hf2OsRh,204.733
KPAuSe3,24.011
HfSiPt,149.167
TlSe,39.266999999999996
PrGa,54.833
Hg3AsS4Cl,36.156
ZrSe2,37.567
NbS3,50.456
K2RbPdF5,31.967
CdAgPd2,124.76700000000001
LiTbO2,122.7
AlFe2Mo,225.433
Zn2(PS3)3,19.289
TlSiPt5,190.322
Ce3InC,77.9
NdNi5,145.333
Rb3Th,6.5329999999999995
BH3,6.8
Ho2Fe2Si2C,133.47799999999998
YTaBe2,100.46700000000001
PrCd3,57.633
BaHf2Br,42.989
Nd(CrSi)2,122.12200000000001
KRb2VF6,37.144
RbTmO2,93.7
Sc2ZnTc,109.8
TbI3,12.222000000000001
Ti2AsW,163.2
BeSiTe,58.778
Ce(Fe2As)2,118.367
Ti2In,67.3
Li2CeP2,57.144
BaLi2Fe,19.211
InAgO2,121.85600000000001
Mn2PtRh,176.967
PmBiAu2,86.06700000000002
BaCo2(PO4)2,89.156
BaSO4,50.967
Tl4V2O7,35.5
KSbF4,21.989
EuMgH4,69.51100000000001
Be(VPd)2,143.711
Ba(CuO)2,75.633
YbOF,108.822
CrTe,48.067
LaHO2,88.911
NaSmSe2,41.443999999999996
Be2CrTc,178.84400000000005
InCoSi2,92.26700000000001
ErPbAu,77.067
NpSO,121.811
MnAl,141.056
BaAu2,54.766999999999996
NpAsS,82.544
CaHI,27.63300000000001
NpN2,198.144
Hg3(SeCl)2,25.63300000000001
GeI2,15.5
NiCO3,136.578
Ce2AlNO3,182.956
HoClO,92.544
Ho3TlC,44.1
Rb3Ir,17.489
Er2O3,162.5
KGeBr3,15.044
Mg(FeO2)2,134.056
NdCrO3,191.13299999999998
Li3NdSb2,44.244
TaAs2,134.3
MnInF3,51.766999999999996
Pr3Cd,41.68899999999999
Hg2SO4,43.622
BeVSe,61.388999999999996
K3BS3,22.178
DyPd3,136.63299999999998
SrBrF,48.0
BeTlSi,48.044
ThSbTe,71.97800000000002
Si(GeN2)2,246.433
LiTaW2,179.767
Ag2CO3,79.378
BeZn2Cr,119.37799999999999
Ba4InIr,22.666999999999998
SbF4,79.267
Ba2HgBr,22.733
Cd2Bi6O,69.167
CeCo2,148.267
MnBeTl,58.633
Rb2WBr6,11.567
Na3PaF8,48.733000000000004
Th(CrGe)2,123.77799999999999
NaBe2Tc,81.178
Ba3SbP,21.3
KBeCo4,100.73299999999999
CeFeSi,92.811
HoTlRh2,133.7
Cd(InS2)2,66.9
MnCdO2,147.122
Nb3Ga2,170.456
Na5GeP3,32.010999999999996
ThSe2,85.156
Al2O,48.567
MgTaOs2,231.36700000000002
Dy3Mn3Ga2Si,66.544
RbYbO2,67.622
AlFe3C,230.7
Ba2LiZn,16.533
LuTaOs2,223.86700000000002
InBiO3,141.2
ScSi2,90.1
PrCo5,144.656
CoNiSn,154.211
Be2CrHg,108.07799999999999
AlCuS2,82.9
TiMn2Si,206.667
Br2O,18.7
Na2CoS2,39.467
Zr2BeCl,83.72200000000002
PbI2,14.3
AlVO3,190.36700000000002
AgAsO2,48.9
InCuS2,66.811
AlCu3,128.63299999999998
SmCoO3,206.2
BeCuBr,39.978
RbYO2,87.044
AlCoF5,104.07799999999999
NbTlPt,128.967
KTi2F7,92.133
Hf2Pd,142.567
Ba4TiPt,18.567
Mn2CoO6,93.556
ThGe,89.76700000000002
Sr2Co(ClO)2,69.211
Li2CeO3,105.544
Zr2Np,88.37799999999999
CrCuSe2,69.733
DyMnSi,102.56700000000001
PmInAg2,76.7
ZrS3,45.744
Rb3Ti,5.711
LaBO3,119.93299999999999
Lu(CoGe)2,135.289
Sc2IrPd,144.167
ZrSnRh2,172.0
ZrSO,173.222
ScCu,91.6
Al2HgS4,42.788999999999994
SrTa2Be,94.01100000000001
AlPNCl5,11.677999999999999
SbBr3,9.589
FeAg2SnS4,56.167
BaAgAs,50.5
UAs,100.73299999999999
H3BrO,17.122
YCuF5,71.722
NdBi2BrO4,75.52199999999998
Pm2Mg,37.811
ScBe2Sb,83.53299999999999
ZrSi2,122.73299999999999
TaTeBr9,11.822000000000001
RbSmTe2,29.656
Y2BeSn,59.443999999999996
PmHoMg2,41.967
K4HgP2,18.711
ClF3,16.8
NpAl3,77.967
CaZnSe2,44.511
SiC2,175.233
BaYSc,18.1
Dy(MnGe)2,114.96700000000001
ScGaRh2,169.033
SmC2,116.344
BaCO3,58.321999999999996
HoSbPd,75.933
HoFe5,157.489
Ni2SnAs,103.633
AlPd,155.7
Ce(NiAs)2,112.27799999999999
CaGa2,51.68899999999999
AlInO3,191.5
MnBeCl,55.111000000000004
Be2CrBi,82.833
BaHfMo,62.0
V3Ni,200.067
SrMnBe,37.821999999999996
MgV2O4,38.533
SrLiAlF6,64.244
BaNaZr,16.6
HCN,12.589
CdHClO,48.2
GaS,39.478
Dy2AgRu,99.333
Zr2Au,123.92200000000001
CrHgF6,35.867
Mn3ZnC,182.767
NaYPO4F,110.76700000000001
ZrSnTe,83.311
ThMnSe3,56.378
Rb2ThF6,51.433
Al(CoSi)2,173.611
V(CrS2)2,82.689
KAg2SbS4,41.833
Ba(TeO3)2,90.811
Pm2O3,141.356
NbInNi,139.267
KLiZnS2,34.633
In5AgTe8,26.721999999999998
AcCl3,33.455999999999996
CdIrRu,163.033
Na3UF8,49.033
BaO,75.367
KTaO3,198.2
SmCrO4,131.756
In2Au,54.9
Rb3BrO,20.3
Ba2SmSbO6,134.067
CuPtF6,50.611000000000004
Li2PrAl,42.967
KCaF3,54.3
NaErS2,52.422
KFeS2,33.744
BaAl4,50.756
UP,117.8
YAgSe2,54.21100000000001
Mg2P2O7,126.822
BePdPt2,205.55599999999998
BaSc4Ru,41.833
MgMnF6,39.467
LiCaAlF6,72.378
Ti2MnSi,147.267
Li2BeMo,77.833
YbGa2,54.433
Te7Mo4S,44.911
MnBeMo,189.767
Lu3TlC,93.46700000000001
Ba(MgSi)2,50.388999999999996
BeReCl4,27.467
Zr(SiNi)2,168.18900000000005
KHO,30.844
CdGe2O5,141.911
ThSn3,68.767
Ti2CoGe,141.833
InNi2,138.789
Sc3InC,101.3
Ba4InCl,10.6
PdPb2,69.344
NaClO4,27.8
SrCu2O3,118.389
RbCaAs,23.666999999999998
Mn(GaS2)2,39.478
NbFe3,206.833
HoScRu2,135.733
ScIr3C,93.5
BaNa2Ge,17.477999999999998
CaBeSi2,64.033
K2CO3,42.122
Ag2PbO2,52.356
Ba(CuS)2,70.411
BaZrSe3,61.867
Al2ZnTe4,34.0
Nd(CuSi)2,109.3
VFe,209.567
ScC,158.13299999999995
Lu2Fe2Si2C,142.533
Dy3Y,43.3
Ba2BiCl,31.13300000000001
BaGeCl2,37.467
CoP2O7,128.556
TbAlAg2,86.56700000000002
Ca2AgBi,40.367
BaYAgSe3,49.022
NdIr2,189.833
Co(SiO3)2,135.222
PtS2,70.97800000000002
BaMg(CO3)2,88.244
MnGaRu2,223.067
NaPd3,105.72200000000001
PrPtF7,48.122
BeSiBr,49.744
CuAsS,68.311
RbLiCl2,22.055999999999997
DySBr,34.578
AlCuTe2,51.456
NiAgO2,160.556
Ba3(PS4)2,38.789
YPd3,132.567
Be2CoTc,202.467
LuBr3,15.922
Rb2SnBr6,16.667
Ce(NiSn)2,92.911
TiBeSe2,69.556
SiHgO3,231.0
MnCo2Sn,167.733
BaMnV2(AgO4)2,80.878
MnP2,157.3
ZrZn,109.1
MgTaIr2,219.7
ErAg2,85.956
RbCr4O8,129.02200000000002
LiBePt,68.933
FeAu3,139.433
LiMgN,100.73299999999999
Rb2Pt3S4,36.4
Cu2SnHgSe4,55.033
Li(NiP)2,118.189
Ca(CoN)2,133.3
CdBiClO2,54.443999999999996
Y(CoGe)2,128.422
NaYb(PS3)2,21.344
CaBeCr2,68.378
BeInW2,153.567
Sr2TaGaO6,170.15599999999995
BaNaIn,12.0
CoAs,159.267
Ga2CoS4,44.343999999999994
K3NaCr2O8,35.167
Ca(BH)2,111.689
NdFe5,139.678
Nd(SiRu)2,139.167
Yb3Zr,27.9
Sr2BeP,35.7
RbYbO3,43.766999999999996
Ca2AlSnO5,83.73299999999998
YFeO3,197.86700000000002
KBaHf,4.433
Ni(PS3)2,32.789
YbSmHg2,57.967
MgNbRh2,179.36700000000005
HfInNi2,150.4
AlPt,185.433
Li3Sb,33.433
Ba2Ga2O5,119.56700000000001
Rb(FeAs)2,50.078
MoWSe4,28.57800000000001
DyFeSi,104.76700000000001
PrTlAg2,67.067
BaCdSn,20.5
P4Ru,142.056
TbBr3,15.056
Sc(CoSi)2,156.5
Ni3GeC,175.433
LiMnF4,35.889
YbSnRh2,133.5
Sm3Th,43.633
Hg2P3Cl,53.644
CaHfZn,34.9
HfBeV,129.722
Ca3SnN,21.333000000000002
SrAu2,62.288999999999994
Mn(AsO3)2,156.056
Zn2AsRh,113.833
ReTeS,77.3
InRh,152.86700000000005
Ba4SiBr,15.9
BaIrO3,170.2
BePd,176.667
SrSnO3,152.067
PdSe2,58.367
LiYS2,62.2
LuIr2,214.733
ScAu2,126.256
ErBi,57.766999999999996
K2PdCl4,16.855999999999998
Na3UO4,69.533
TlF,37.766999999999996
BeNbTe2,81.689
ZrBeCl,34.389
ZrBe2Pd,133.533
K2NiP2,28.866999999999997
UNi5,185.667
Ba2H6Os,47.0
Pu(CuSi)2,122.756
HfBeZn,107.57799999999999
Mg3BeAl8O6,192.933
Rb2SiS3,21.244
BeRu2Rh,246.97799999999998
KMnRu,41.4
MnPt3,219.6
KBeTe2,32.344
TmIn,61.633
LiHoSe2,46.756
ScSbRu2,182.267
Nd(GePt)2,116.26700000000001
KNaPrNbO5,81.867
Ti3In,106.7
TiBe2Ru,173.0
YH3(CO2)3,90.667
GeClO2F5,29.778000000000002
ZrNi4Sn,164.267
Be2BO3F,137.889
Li2CdGeO4,84.167
ErClO,45.922
Dy3InN,93.96700000000001
ErZn,67.033
VO2,79.322
K3Na(SO4)2,39.510999999999996
Ta2Si,212.511
Zr2Fe3Ge,167.733
Li7OsO6,96.76700000000001
RbCaF3,53.8
AlGeRu2,207.13299999999998
Li3Pb,26.94400000000001
Ce2Dy2O7,147.02200000000005
MnInNi2,139.333
DyTl,60.6
NaMnP,58.633
Ba2YCo3O7,136.556
ErNi4B,166.68900000000005
V(WO4)2,55.956
MgBeZn,65.822
GaIr,217.933
Li3CuF4,56.388999999999996
Li3V(BO3)2,93.2
Be2VTe,110.367
U2N3,206.489
SrO,93.6
K2BeOs,38.867
Be(FeSi)2,157.144
Th(CrSi)2,141.444
Mg2Ti3O8,152.744
Sn7S2,19.355999999999998
LuI3,13.0
Pb2SO5,46.967
YBe2Ru,118.42200000000001
CrSnRh2,183.678
Rb2TeBr6,15.878
Be2WSe,133.467
Hg3(SCl)2,28.4
YNbRu2,174.333
Er(CoGe)2,132.756
FeNiN,217.433
Dy2MgTl,54.2
SrCl2,38.533
SmP,84.3
AlV3,161.3
GaN,116.96700000000001
SmCoC2,171.322
KPrS2,43.378
YbSbPd2,95.96700000000001
K3Sb,15.333
SrMgH4,42.222
TiAl3,103.5
TiBeTe,80.911
HfPbO3,174.533
CrGaFe2,219.667
ErH2,89.833
KP(HO)2,23.267
UPb,74.14399999999998
Li8PO3,58.867
UCoSn,127.12200000000001
Rb2HgO2,31.811
Cd2P3I,49.4
TiI,56.388999999999996
NaGa(GeO3)2,100.156
BeVP2,129.178
K2Sr2O3,40.133
Tb2Cr2C3,162.0
HoH3,84.156
ZrBeSi2,121.844
Ga2CoRu,189.2
Ca3Hg2,34.867
Pa2SbTe,101.5
P2Ru,185.1
BiSI,21.833000000000002
Be3N2,225.889
BeRh,211.267
NaTiS2,61.71100000000001
RbNiCl3,21.967
Ag3N,112.53299999999999
Rb2O2,31.355999999999998
Rh3Se8,81.244
Zr2SN2,163.644
Ba4NaBi3O2,96.93299999999999
TiFe2Sn,186.767
SrTi2Be,53.233000000000004
ThSnI6,18.477999999999998
BeMoPt2,235.05599999999998
YBeCo4,138.9
HoSi,93.544
BeTcBr,68.02199999999999
FeSi,204.967
Tm(CrSi)2,139.433
NdSmZn2,57.2
RbLuO2,94.35600000000001
NdP,80.467
BeCoPb2,59.433
SrTiN2,130.344
Dy2TlCd,63.367
BeFe2Co,173.933
Zr(CoSi)2,181.36700000000002
NaNiO2,125.156
Sr2PdO3,111.8
Rb2UBr6,15.9
CeBi,55.4
RbAuBr3,17.278
Li2InAu,56.533
TlHg5Cl,16.422
BeHg2Te,40.478
TbSbPt,101.633
Fe2C,243.333
HoNi5,156.622
HfSiSe,114.14399999999999
Pb5(SI3)2,20.989
Si3Sb2O9,47.633
YNbO4,148.711
Yb(PRu)2,135.933
ScAlIr2,198.7
U3Te4,62.0
K2Sr(P2O)2,30.933000000000003
Sm2MgIr,80.033
InBO3,167.36700000000005
NaHCO2,29.933000000000003
RbCeS2,40.278
Ba2CaUO6,102.689
Zn2SiO4,206.86700000000002
Tb(SiIr)2,177.822
K2SeBr6,18.367
Ce(GeRh)2,131.467
ZnCoPHO5,56.343999999999994
ScTe,65.97800000000001
Sr(GeRu)2,85.2
Lu(SiPd)2,138.278
Sm3TlC,72.233
Zn2Cu(AsO4)2,86.46700000000001
InSiIr,99.93299999999999
LiCaCrF6,69.033
Er2In,60.056000000000004
Y3InC,81.467
Ag3PO4,88.7
Np3Al,73.8
Cd(CN)2,23.233
Tb3InC,39.9
ZnS,72.533
CdInGaS4,41.989
AsF3,15.189
Er2IrRh,135.467
AcH3,71.967
PuNiC2,147.944
MnBe2Ir,160.589
MgUO4,102.167
K3Na(RuO4)2,32.510999999999996
KNbF6,24.933000000000003
Sr(SbPd)2,71.789
VTe,69.9
TiInPd2,146.6
NaCuO2,85.478
PrMg2Ag,47.9
RbYbF3,65.533
PrTe,63.233000000000004
Sr2LiCoN2,70.111
Cr(WO4)2,56.0
Na3AlF6,54.722
Sb2S2O,32.444
TiGa3,98.62200000000001
BeCo2W,243.13299999999998
KSb2,21.489
AsRu2Se,155.8
InSiPt5,201.5
RbGaH2,20.322
HfAlRh2,191.467
Sr2SnO4,119.244
FeNiPt2,207.47799999999998
NiSe,34.3
ScCo3C,216.6
LiDyS2,53.68899999999999
Sr(MnAs)2,71.578
HfGeTe,93.5
ScBi3,57.378
UTe2,55.722
BaCu2Cl,37.8
V3Ga,171.767
HoNi2B2C,187.05599999999998
LiZn,42.8
AcInTe2,44.7
HfBeSi,119.944
Zr2Al,99.256
NaInSe2,41.833
RbCl,18.3
BaFePt2,78.189
PmAlAu2,95.26700000000001
ZrAgMo,121.56700000000001
LiPd,79.233
KZrBe,29.989
Tm(FeSi)2,148.8
ZnPS3,40.978
PmCl3,17.778
Tl2WCl6,21.133000000000006
SrC2,62.8
BeFe2Te,88.5
UCd2O5,109.87799999999999
YSbPt,100.6
SbTe,35.367
KEuS2,46.766999999999996
ErInNi4,139.033
MoSeS,38.133
MnBeSb,140.411
Be2CuMo,160.922
VFeH2O5,76.6
Ca2BeTl,38.856
HF,19.767
Ba3BiP,20.067
DyPS4,47.167
BaTi2Cu,48.8
LiHF2,61.356
Ca2BeIn,38.644
ScAl2,86.93299999999998
KBa4Mo,10.967
Ni3(PbSe)2,63.367
Mg2Al2Se5,41.511
DyAlO3,216.5
MnBePd2,148.5
BeBiIr2,138.47799999999998
LuCl3,18.933
HfSb2,87.7
SbOF3,56.21100000000001
Rb2CoF6,24.0
TlCuO2,37.344
K3BrO,23.3
RbF,31.63300000000001
NbV3,79.633
TaOF3,75.533
YbPb3,43.167
CaCrF5,72.733
TmMgAu2,94.0
Tm2AgOs,113.9
URh3,225.333
SnCl,28.111
KSc2F7,82.089
V3Te4,52.388999999999996
AlB3H2,6.9110000000000005
K2Pb2O3,25.767
RbCdF3,63.5
FeCu2SnS4,68.533
CdSiAs2,60.589
SrSb2,35.022
Ba(CdSb)2,38.689
Pr(SiPd)2,125.189
TbMg,42.5
ZnPt,178.044
SbF5,78.667
NaBi2AuO5,80.956
CeSi2Ru,128.233
Ca2As2O7,85.744
K2Pt,17.467
NaEr3,35.367
KMgBi,22.555999999999997
Ba2TlSn2O7,91.5
YBiPd,81.733
UGe2,96.48899999999999
ZnCu2SnSe4,58.956
BeNbPt,200.011
RbNa2BO3,53.933
TmCuSi,104.22200000000001
FeSiRu2,238.767
Rb4NO,23.544
Ba2NbO,25.166999999999998
Yb3PbO,66.267
Dy(SiRu)2,155.011
HoHO2,143.422
PuGa,56.967
NdSe,77.1
H2Se,70.833
CaMoF6,19.3
