pretty_comp,shear_modulus_gv
Ca(SbO3)2,89.70700000000002
Sr2ZrO4,72.28
ErIn5Co,32.467
Li5Mn2Co3,62.113
Be(HO)2,49.19300000000001
KTlO,14.547
NaSi,12.312999999999999
NaRe3,96.18
KErS2,33.813
Rb2B2Se7,9.567
Ba3MgTa2O9,88.73299999999998
Sr2Co(ClO)2,37.613
CaGaSiH,44.933
RbHoSe2,27.12
Ba2ScIn,14.4
FeS,86.62
Rb(SbSe2)2,13.833
BaH5ClO3,15.873
Ca2SiO4,107.3
CdPdAu2,34.607
SiSe2,10.68
YB2,150.72
Be2CuRh,82.90700000000002
CrSnRh2,57.847
Pm2AgRu,26.1
Rb2Hg2PdCl8,9.127
ScN,30.48
CF4,5.4
CaNiF6,26.4
NbFe3,21.56
Ca(ZnSb)2,19.58
BaP2Br,24.127
DyPPt,49.287
SrGe(PO4)2,57.68
BaCr2Cd,8.147
Na2PHO3,22.68
HfBrN,41.12
ScGaPd2,36.02
Ca(BeN)2,82.25299999999999
KSc(MoO4)2,20.893
Sm(CoSi)2,86.60700000000001
RbN,8.907
NaCu3,17.4
Y3GaC,64.84
Rb2Yb2O5,9.707
ErSnPd2,22.66
Ca(CrN)2,21.033
PdSe2O5,19.8
TaGaRu2,113.56
HoBr3,6.0070000000000014
HfBRh3,104.12
KRb2CoF6,25.74
BrN3,31.013
LiScF4,38.173
Np(OF)2,30.386999999999997
Rb3Tc,2.693
AgBi(PS3)2,18.127
Tb(CuS)2,20.253
TaCu3S4,27.06
Be2ZnSi,12.507
NaTl2InF6,22.84
Ag3AsS3,3.347
Bi2OF4,30.853
Ti2H4Pd,64.02
UCdO4,52.647
BeCuRh2,52.313
SbPd,30.666999999999998
RuI,11.127
ScSnPd2,37.44
BeFe2Cu,63.527
Be2SiMo,86.587
Dy3InC,63.3
Zn(InSe2)2,20.247
RbNiCl3,10.7
BeCuPt2,13.48
BeFeNi,85.04700000000003
K2Li4UO6,28.787
LiPrGe,37.787
HoPd,34.62
Rb4I2O,7.752999999999999
Li2CaHfF8,34.613
TlHg5Cl,7.733
Li2PrTl,29.14
Cr2CdS4,19.14
BeZnCr2,43.51300000000001
MoRh,136.333
MgSO4,49.593
Ca2Al2SiO7,57.007
CuAsPt2,1.64
LiCa2Ga,23.84
Be2TcRh,54.986999999999995
LuInAu2,25.64
VBO3,94.5
LiWO2,108.04700000000001
K3AuO,14.24
Lu3SnC,71.96
Dy(GeRh)2,60.86
BeHgRu2,29.8
Sb2S3,17.873
UBrN,34.727
Dy(FeSi)2,81.12
CaTiF4,42.58
Tl4O3,15.193
TmI3,5.24
YHSe,66.207
HoTmCu2,37.72
SmCd,23.82
Al2FeNi,98.0
KSn2Cl5,11.42
CuAsS,29.666999999999998
Be2GeIr,41.37300000000001
Cu3PS4,35.073
BeCdFe2,76.82
BaCuAs,35.027
Li2PtF6,29.56
Be2NbHg,15.427
TiTeOs,55.28
Mg4H2O5,76.187
Ba(TeO3)2,23.787
K3AuSe2,8.253
TiO,99.24
Tm2IrPd,41.84
MnBeV,46.5
PtS2,44.266999999999996
Ga2Os,92.67299999999999
BaMnGe,15.427
PrH3,60.893
Ba4CdHg,0.48
RbUAgS3,24.713
TmCl3,18.98
Sc2AlZn,53.7
MnBeCu2,58.36
Li2CaGeO4,52.053000000000004
Rb2AuBr,0.96
Te4Mo(WSe)2,5.54
Si2Ni6B,83.213
Ti2Pd,63.64
VGaCo2,42.22
HgPd,33.033
LuAgS2,5.073
Nd2ScSi2,53.707
Ti2AsRh,0.06
ThAl2,63.593
DyTaRu2,70.58
BaSnHgS4,15.047
BeMo4Os,39.8
YTi,9.3
ZrBeZn,53.973
Ca(MgBi)2,24.0
TiMo,3.167
Mn2BePd,12.207
OsCl4,6.66
AlVO3,67.18
FeSn2(CN)6,20.52
KBe2BO3F2,52.133
CaCoO2,22.84
NaHoS2,35.187
NaAsIr2,17.64
BeZn2Cr,33.327
MnAlO3,45.8
Co3Bi,47.167
NdAg,20.54
TiCl3,16.033
MgSnF4,24.7
ZnSnSb2,22.56
MgCrO3,110.43299999999999
RbDyS2,31.29300000000001
NaSbSe2,17.433
CaCdGe,34.266999999999996
TaBeRu,71.64
Dy2ZnOs,40.6
NaLi2N,30.947
AlH3,32.74
MnO2,67.333
TiAlFeCo,117.42
V3Ir,117.54
BeAlH5,31.686999999999998
LiBeNi,49.19300000000001
BaHf2Cl,7.5870000000000015
BaYMo2,21.893
NpCo2,19.78
Sr3N2,40.1
PrTmMg2,27.68
Sr2SnO4,51.52
Ca(AgGe)2,26.386999999999997
SrSi,20.44
Sc2ZnAu,42.54
Lu6Sb2Mo,38.626999999999995
Mg2BeBr,6.693
ScCo,53.12
WSe2,16.633
Co3B,93.48700000000001
Bi(BO2)3,50.927
RuSe2,95.72
Yb(MnSb)2,11.573
LiSnPO4,12.353
CdAuO2,34.86
DyIn,28.32
BPbO3,95.14
LaF3,55.74
TbCd2,29.906999999999996
FeNiN,98.52
Li2AgAs,2.573
Ba4ZrSc,7.08
Ca3Bi2,19.22
As2SO6,15.12
VCdO3,65.44
CaCuP,53.067
TiSe,9.713
UAl4,50.827
NaAg(CN)2,6.8729999999999976
NdCoGe3,50.093
Nb(SeBr)2,18.72
NiHg,36.867
NiTe2,28.353
Rb3H5Pd,8.92
CaFeClO2,35.753
B4C,182.813
Sc2CuAu,37.84
U3Sb4,40.12
BaScNi2,16.793
Lu8Te,33.613
KBaRu2,20.327
LiMgBi,22.4
Be2FeIr,59.133
RbAuSe,9.16
YHo3,27.4
DyCo5,66.953
Cr3GaN,117.32
Zr2CuSb3,50.247
Th(CoSi)2,78.193
Ho6Bi2Rh,28.993000000000002
Pd4S,38.5
TcBr3,7.68
TbBr,15.013
Cd3PCl3,11.833
NaY2Be,9.133
Rb3V,3.02
U2InRh2,37.393
LiTbO2,61.3
BeV2Hg,49.667
Sr2LiIn,16.56
Al2FeIr,109.5
BaIrCl2,11.26
Dy6FeSb2,34.56
Ho(NiGe)2,46.327
LiIn2Pt,31.22
SbF4,39.52
LiMn2F6,24.693
PaO,31.22
Zr2BePb,39.827
Nb2CoS4,21.393
SiTe2,12.847000000000001
BeCr2Cd,64.34
KAlF4,34.946999999999996
Mn2CoSn,44.26
Zn2Sb2O5,30.726999999999997
ErPO4,85.66
ZrVAs,1.26
CeSiHRu,68.093
CeH3,22.74
Ho2TlAg,28.46
Be2PW,96.76
Sc2BC2,91.79299999999999
MnF2,37.553000000000004
Be2NbCo,69.067
ScMnRh2,10.38
Tl(CoS)2,16.407
BeGa4Tc,29.16
MgVF6,40.69300000000001
Nd3Ho,21.28
BeBiMo2,72.793
DyBi2BrO4,44.806999999999995
SiIr3,24.673000000000002
TcB,57.287
VCuO3,16.593
MgPbO3,8.02
RbCaI3,9.9
TlS,13.987
HfGaRh2,20.12
UCuP2,64.673
NbI2O,23.273000000000003
LiAlH4,15.58
TaTiBe,43.227
LiAlO2,121.573
TiRh,20.88
TaGaOs2,118.08
HfBePd,38.7
Sc3Sb,39.01300000000001
Ca(MnAs)2,37.306999999999995
NaBeBr,10.753
BeCr2Tc,87.75299999999999
MgCrF6,42.37300000000001
CrWO6,66.26
Be2SnP,15.353
Fe2CoGe,59.22
NaAlAsO4F,62.84
SrZrS3,39.147
NbFeSb,79.7
HoSnPd2,19.5
HoGeAu,45.626999999999995
UIr2,92.1
NbSeBr3,9.3
HfAlRh2,34.66
Bi2SeO2,35.82
SmO,86.22
SrLi2Nb2O7,74.76
UB2Rh2C,75.653
BeV2Cu,50.94
Ce(Fe2P)2,129.22
CrNi3,85.48
Dy3Mn3Ga2Si,16.607
YCl,14.513
TiZnO3,64.233
UCuPO,75.62
BiCl3,12.587
BeGa2Co,57.593
NaCuO2,44.467
NaHg2IO2,14.56
HfBeCu,58.36
BiTeI,12.46
NiAsSe,54.54
Ba2ClF3,20.352999999999998
TiFeCoAs,10.02
SnBiO4,32.42
Al2PbO4,40.01300000000001
BeW2Se,75.373
Nb3CoS6,72.027
Ba2CaIrO6,66.58
LuTiSi,56.827
Cr2CoS4,35.4
CeSiI,18.033
Li2GeAu,35.74
TlSb,6.1
TaSiAs,101.23299999999999
ErNiC2,101.15299999999999
HfMn2Be,38.766999999999996
Zr2Ag,41.733000000000004
Rb3Hf,4.06
KDyS2,32.92
Li6WN4,70.487
BeZn2Co,57.673
Sc(SiNi)2,59.007
Sm(SiOs)2,84.74
NbFeF6,26.526999999999997
NaSmS2,31.66
MnBeSn2,3.967
BaTa2Be,6.8329999999999975
Ga2HgSe4,21.107
VGaNi2,62.2
Mo5As4,84.72
BeHg2Te,13.847000000000001
NaCdAs,19.76
Ba(InTe2)2,14.267000000000001
V2TcRu,107.24
NdPt,32.607
Hf3Te2,38.806999999999995
Ba2NaFe,3.64
Yb(SiRu)2,66.693
BS2N2OF7,9.633
NaAlO2,104.67299999999999
Cr2AsSe,58.967
MgCrO4,46.8
Dy(CoGe)2,66.42
Dy3PbC,59.8
IrOsW,21.1
BaTe,20.52
CoH2SO5,31.073
YbS2,32.653
IBr,7.593
BaCuP2,16.14
Yb(ZnAs)2,38.66
PrSnPt,47.213
LuB2,173.333
Sr3BiP,16.58
Sc2O3,74.993
ScTaBe2,62.973
BeNb2Ir,53.88
V3Ru,91.22
Nd2Te4O,38.98
Li2B2S5,11.107000000000001
SbPO5,54.266999999999996
CdP4,30.06
PrC2,54.986999999999995
ScP,68.7
CuHOF,25.666999999999998
Cd(GaS2)2,24.74
ErSbPd,43.78
SbAsOs,16.64
Be5Pd,127.12
LiTb(CuP)2,61.3
Zn2Co3O8,61.12
CoF2,45.6
KYO2,57.467
Li4P2(N2O)3,72.893
Ag8S,17.207
Ho(NiP)2,82.633
Cd(InTe2)2,14.6
AlSeBr7,5.86
UTeP,47.793
ThGa2,67.527
TiAlFe2,97.0
TmInRh,33.333
FeCo,34.76
Zr2CoP,78.173
CrSiRu2,65.22
CrHgF6,16.2
SrCuF4,24.68
Rb2HgO2,14.367
UHg2,34.84
AgClO4,9.58
BaSc2Ta,18.54
Sm(MnAl2)4,86.113
ScPRu,100.12700000000001
Li8PbO6,55.573
SrBePd,25.24
KV(CuS2)2,14.593
HfTe2,21.2
Sc2AgIr,40.74
SmTlSe2,25.987
MnAsPd,0.087
Ba(CdP)2,31.613000000000003
CoSn2,52.333
Dy3GaC,27.04
SrScBe,11.28
Ba(GeRh)2,42.647
U(GeRh)2,61.207
LiBe2Cr,69.6
MgSe,45.48
TaMnP,116.713
AlF3,74.627
CdSnF6,21.607
LiBeSb,5.36
RbZnH2Se2ClO6,14.947000000000001
BaNaHg2,9.052999999999999
Tl2TeCl6,9.56
NaAlSi,23.307
RbAsF6,12.787
Mn2BeFe,108.787
NaTl2RhF6,24.02
Ti2Cd,47.527
BeZnIr2,36.933
Te(HO)6,13.5
BeSO4,37.787
Sr3AsN,42.22
Sr2MnCuSO3,50.4
Tb3TlC,21.6
Ba4ScGa,1.56
NaNiIO6,45.253
NdBi,35.68
MgHg,13.02
Na2NbF6,11.793
KInO2,52.28
Ca3Tl,15.52
BePdRh2,74.32
SnSe2,20.747
HfGeS,81.58
HfAl3,83.4
UFe3B2,136.19299999999998
TlAu3,8.427
Ca3BiP,30.74
Ba2MgZr,11.72
YbPb,24.253
Mg(C2N3)2,15.312999999999999
HgSe,13.44
ThInAg2,25.467
Tl3V,13.667
Fe2TeO6,113.887
MoWS4,32.06
Hf2GaSb3,60.233000000000004
BeV2Pt,47.247
K2UO4,36.34
U2TeO2,26.073
NpTeAs,38.333
VSb2,51.253
TiBe2V,51.527
CaInBr3,10.273
HoCoC,69.88
K3PO4,21.56
RbTmS2,32.673
TmBRh3,93.26
Sm3AlN,17.32
PI3,6.367000000000001
Ti6O,59.287
NdIr2,75.74
TaSe2,29.3
TaTi2Be,62.086999999999996
Sr3Hg2,10.433
AgPdO2,27.9
CaBe2Os,62.573
AlNiF5,33.667
AsCl2F3,7.947
MoAsPd2,43.0
ErNi2B2C,80.07300000000002
Ru3Cl,41.88
BeCd2Fe,21.88
Sr2H5Rh,29.753
KI,9.7
TcPt3,133.127
Cr2B,181.327
Zn2PtO4,55.446999999999996
TmP,69.04
SrSbPt,26.82
NdCo5,56.28
TiCdF6,24.166999999999998
LiZrPt2,13.04
V3Ni,94.42
K2SiP2,15.707
Ca(NdTe2)2,27.366999999999997
BeCdBr,3.6
Sc2AlAg,39.42
Ti2Cu,55.213
BeGaTc2,45.047
LiFe3O4,64.96
YVO4,59.833
AgB(CN)4,2.56
U(SiRh)2,91.027
BaZr(PO4)2,45.02
P2Ir,133.63299999999998
CaMgBe,34.507
Ca2SiB2O7,90.84700000000001
AgAsO2,16.6
YbNiSb,39.82
OsC4(ClO2)2,9.133
NaLiTe,12.16
K2BeF4,19.247
Mg3(BO3)2,84.43299999999998
TmBrO,26.526999999999997
CePO4,47.26
Ba2MgSn,16.38
Ca2SiO4,36.467
SbN,31.193
InGaO3,75.973
Ba3SnO,27.6
Li2PmAl,31.32
BaH4O3,20.98
HoScRu2,54.74
DyBi2ClO4,44.713
SrTePd,17.8
Mg(InTe2)2,14.627
Ca2Ge,25.44
Rb2CoF6,10.2
MnSbRh,18.1
BaHgO2,13.827
TbI3,4.833
Al2Os,140.13299999999998
Tl2Te3,9.953
YTaBe2,38.6
Sc2ZnOs,48.66
Lu2CuOs,52.5
Rb2Se3,9.94
Sr2BeOs,27.56
CaB2,101.89299999999999
ErVO4,66.253
Ba2CrTe,10.26
AsIr2Rh,17.92
Rb3TaO8,17.7
Li2FeSi3O8,38.16
TeRh,35.353
Th2HN3,49.413000000000004
USi2,63.113
TbScO3,86.68
NaMoF6,15.6
Sm3PbC,18.96
Sr2ScBe,16.44
Ta2SnO6,70.187
HfSO,61.84
Hg(IO3)2,18.307000000000002
ScBeV2,42.813
BaInIr2,31.02
LuAl,44.347
Na8PO3,18.22
BeCoPd2,36.5
CoCu2SnS4,19.72
Tl(Cu3S2)2,14.253
Ta2H,58.453
DyMgIn,41.753
BeCrNi2,65.727
Ca4BeIr,10.72
LiMoIO6,26.8
LiNd2HO3,93.12
Hf5Te4,39.16
Zn2Bi2O5,23.733
Zr6Al2Fe,48.913000000000004
ZrBRh3,98.76
Li7VN4,72.833
KBe2Hg,27.213
La(CoB)2,85.25299999999999
TcAsPd2,34.88
NbGa3,83.54
NbCl3O,22.553
Te2Mo3W(Se2S)2,23.886999999999997
NdDy3,24.96
BaAg,12.367
CoSO4,29.833000000000002
K2NaCuF6,24.62
RbF,17.42
SbS2NCl6,7.04
RbPrSe2,23.693
TiBe2Cd,55.72
Co2Sn,41.253
SiC2,82.08
BeGeTe2,24.686999999999998
K2BaGa,4.447
Ti2Sn,55.713
MgAg,34.8
BeCu2Rh,42.533
U(CoGe)2,46.773
YbIn2Ni,33.04
MnInNi2,9.56
Li2CeAs2,33.047
Pr(Re2Si)2,104.78
NbS,97.367
AlCl3,16.72
V3(OF)4,27.893
Zn(SnO2)4,38.213
Ba(GaTe2)2,15.22
Nb2CrSe4,52.7
Te8Mo3W,15.547
TlGaO2,27.206999999999997
DyMgRh2,48.9
Ca3Pb,26.9
ZnGeO3,85.88
Y2Fe2Si2C,82.17299999999999
Na3UF8,25.28
DySb,44.32
Np3In,36.14
CoSbS,76.807
Pr2Tl,16.6
Sr(PIr)2,51.493
LiAl2Ir,74.38
BeCrNi,54.5
SrBeF4,29.54
K2Se3,11.64
NaCuTe,16.327
IrI3,13.867
CeMg3,30.84
Hf6CoBi2,57.333
Co2P2O7,43.946999999999996
BeCrRh2,68.053
AlCuO2,98.507
Cd2BiAsO6,29.02
FeAs,83.493
UBr4,8.927
MgSiN2,201.747
Ca2BeBi,15.707
Ti3PO7,43.353
Zn(CoN)2,61.527
Rb2CuF4,17.56
UC,58.28
Ca4P2O,47.22
MnAlAu2,27.3
BMo,186.273
PmDyRu2,46.92
ZnSnAs2,31.42
Dy2TlCd,28.78
ErVO4,63.247
BeCo2Os,91.92
TiFe,93.46
RbNO3,4.86
VN,166.1
NdAl,34.5
Mg(Co3P2)2,93.14
BH3,4.36
Yb3Mg,11.86
Na4UO5,41.907
Ba3P2,19.98
CaZrBe,34.467
YbN,40.44
TbAl,41.06
TbBi2BrO4,43.973
TaSe2,30.947
Na2H6PtO6,23.906999999999996
U(SiRu)2,85.03299999999999
Cr2F5,57.673
HfHgO3,61.86
LiFePd2,36.72
SnSe,21.253
KNa2BN2,16.467
Sr(MgSb)2,27.826999999999998
Li4NCl,33.56
SnS2,13.367
MnSbIr,25.36
SeBr2,6.44
RbCaCO3F,26.14
Ba2SbAu,19.08
NaTaN2,114.2
RbCaH3,20.66
KTaO3,132.42
MnAlRh2,23.24
Be2CuNi,83.34700000000002
Ce(CoP)2,72.18
CaTiO2,71.633
MgSn(BO3)2,91.0
Eu2C(NCl)2,30.127
Ba(AsRu)2,42.433
BeTeSe,10.98
Ba2DyNbO6,85.58
Ca(CoN)2,50.56
LiAgC2,33.36
CdGeP2,36.38
Mg2H6Ru,53.26
Zr2SN2,83.387
MgZrBe,46.72
MgSc2Os,27.06
LiMnF4,21.153000000000002
BeVCo4,97.46
LiTmO2,64.273
ScInNi2,54.98
Co(NiSe2)2,37.727
TiBe2Cl,35.16
LiAl2Rh,68.46
TiBeV2,50.486999999999995
CN,4.747
Ni6Ge2B,69.72
K5As4,9.58
K2As2Pd,13.652999999999999
TbAlAg2,18.4
MnCu2SiS4,25.66
UI3,12.68
ErPd3,60.16
BaBeV2,29.373
Ba4TaBr,0.7
SbTeClO3,16.88
K2Sr2O3,14.7
LiBe2Ni,58.46
Ti3Nb,21.093000000000004
RbVP2S7,14.833
DyTlS2,30.413
Tm2CdS4,24.8
RbSrCl3,9.72
ZrBe2Ni,26.08
KGeCl3,9.173
NpIr2,85.02
Sr2H3I,24.447
TiNi,28.56
GaCl3,4.713
SeCl,5.4670000000000005
NaNO3,19.113
CrCoTe,14.64
Y(AgCl2)3,7.147
TiBe2Ni,70.14699999999999
Ca(BeAs)2,53.187
TaS2,28.54
Al(IO3)3,29.147
BeNiRu2,72.36
TiBeSi2,97.553
TiReTc2,115.04
TiNbS4,38.28
AsF5,6.66
Hg2SO4,15.633
K3SbS4,6.76
TmAgTe2,19.707
SrPdF4,24.013
Rb2CuH4(Cl2O)2,12.32
CrAg(PS3)2,10.627
Sr2CuF6,28.773000000000003
NdTeCl,32.9
Ag3Sb,16.68
Th2N3,56.14
CrAs2,84.01299999999998
TmLuCo2,44.06
BaTi2As2O,39.253
Eu3As4,27.287
Pb(CO2)2,19.127
Ag2H3IO6,25.313000000000002
TiNbRe2,110.08
CaTiO3,109.9
Li4Co(OF)2,33.16
TeWSe,18.487000000000002
LiBe2Ni,54.18
Fe2N,83.727
Yb2AgIr,35.08
Nd3SnN,16.28
NaErSe2,29.86
NbRh,35.22
KBi(PS3)2,12.873
Tl4SiS4,7.4929999999999986
MoCl3,20.173
InAs,29.48
SmSb,41.6
Ca4BeZn,6.5
ScGa5Ni,37.613
BaV2Bi,21.66
Ca(NiP)2,72.3
ZrCuSi,82.88
NdMnSi,21.0
Hg3Ir,21.053
BaAuO2,29.893
TbPd,31.233
Yb(SiNi)2,52.72
TiBeRh2,88.52
RbZnF3,29.026999999999997
RbPbIO6,20.953000000000007
BeV2Sn,53.533
Nb2O5,57.553000000000004
GaBN2,181.6
Be2InSb,1.693
Ho2RuAu,35.06
RbC2I3N2,5.4
ScInCu2,48.7
Rb2NaHoF6,18.493
BeNbOs2,78.64699999999998
YCd2,33.173
TaAl3,101.06
Ba(NiP2)2,35.453
Fe3Ge,38.48
Yb3TlC,5.48
NdAgSn,40.22
K2Pt,7.9
KSiH3,10.052999999999999
Tl2Sn(AsS3)2,16.487000000000002
K2P2Pd,15.113
Mg3As2,34.1
Ti6Si2B,97.287
NaBeV2,34.327
KH2I3O,6.347
RuCl(OF3)2,9.58
USiIr,54.36
BaVSi2,35.86
LiBH4,11.64
Sr2BeP,10.42
Te2Mo2W(SeS)2,23.706999999999997
Mg2ZnAs2,20.007
Ba2H6Ru,22.8
Ni(BMo)2,176.52
Tb3SnC,22.1
BaTiPd2,27.713
InBr3,9.047
ThSnPt,42.58
HfGeTe,60.14
TaBe2Sb,72.58
BaRu2Pt,35.48699999999999
InPb2I5,10.073
Ba2HoNbO6,87.32
YErTl2,21.66
Li6CrO4,52.713
BaEr2F8,45.153
NbAlNi2,52.6
Na3AlP2,17.267
AgBiO3,36.9
BaSm2PtO5,61.867
RhO2,117.5
Zn(AgO2)2,30.42
LiYbF4,23.747
ZrBe2Os,19.313
Ag2PdO2,22.7
Er(CuSi)2,69.74
Ti2Rh,80.94
Tl(FeSe)2,16.053
BeNbSi2,74.78699999999998
SrSn(BO3)2,57.64
ScBe2Te,59.507
Ni3Sn,51.5
BaNd2PtO5,58.147
Ba2S3,17.473
InS,23.72
Yb2Nd2O5,26.24
Ti3Hg,69.32
CrP2O7,79.913
TbGeAu,45.553000000000004
RbSmTe2,19.512999999999998
Rb3Cr,3.1
Li2BeCd,32.567
MgV2O4,45.88
Pr3InO,41.64
VB,224.96
YBeZn,44.24
NaBeBr,6.227
SrTl,19.9
Ag3AsSe3,10.107000000000001
CeS,41.82
KSbF4,14.193
CaPtO3,79.98
Sr2HN,32.54
SmMgPt,28.92
CaTaBe,38.92
Rb3Sm,3.08
ScSbPt,52.32
Zn(NiN)2,46.033
Ho2Fe2Si2C,82.74700000000001
Tb(NiP)2,83.18
TlF3,35.207
BaGeBi2,8.327
MnAlPt,33.287
TiGaRh2,37.58
NaAsSe2,16.073
Rb2SiF6,9.7
ReAsW2,11.26
YBeCd2,18.487000000000002
Mn2BeRh,64.98
NdTaO4,68.42699999999999
Na2LiN,22.107
ZnSnO2,24.933000000000003
Ti2Ge,2.62
ZrSiTe,48.78
SbPbClO2,28.353
HfNCl,33.28
SmTlO3,34.827
BaPr2PdO5,58.473
ZnNiF6,39.867
Li7OsO6,55.34
TaTiBe2,43.227
Ca2TaAgO6,59.747
Dy2SO2,65.68
Mg2SiO4,54.427
Pr(AlZn)2,53.87300000000001
RbPbBr3,7.347
HoGeAu,31.52
ZnCo2Ge,54.86
SrBrF,26.32
CaCd,22.8
ErAgSe2,23.34
BeNbCo4,83.22
Cd(GaTe2)2,17.847
CaPd3O4,59.32
Mg2Al2Se5,23.287
TbAs,58.78
Ca(GeRh)2,54.187
SrTaBe,37.37300000000001
AgC,23.56
Sr2BePd,8.6
ErZn,34.76
CrH,61.707
CaTiPO5,52.54
Be2B,122.58
CaAgBi,23.693
Mn3Zn,71.21300000000002
CeCd,21.22
DyMnSi,39.04
HfZrO4,113.927
PdPbO2,30.173000000000002
IF7,5.74
BeZnFe2,81.227
FePSe3,21.18
GeS,31.593000000000004
Cd2B2O5,34.0
SeBr,8.073
SrH4O3,12.827
CaSiO3,168.56
ZrSnTe,54.427
Pr3Ag,9.047
Ti3Sn,26.6
MnBe2Os,92.44
Ca4TiN4,48.993
Zn(InTe2)2,16.773
RbSrCO3F,25.767
TiNbO4,32.693000000000005
MgTiSiO5,72.627
Hf(VH2)2,62.64
Sr2YSbO6,77.5
HoCuSb2,25.86
ScCdAg2,33.56
LiGaGe,34.04
RbCuCl3,9.18
Li2AlNiO4,44.953
PbC2(SN)2,15.907
Ba4YTi,4.8
ScBeSn,5.247000000000001
KLiO,27.34
CdI2,9.307
FeCl,7.18
Na2TlBi,17.94
CdHgPd2,29.767
Ba(MnSb)2,19.352999999999998
Pd(SeCl3)2,7.153
ZnAsRh2,25.52
TiSnO3,91.5
Zn(CoO2)4,65.2
CaHg2,18.767
BaCa(CuO2)4,24.72
PrHg,19.22
Na2BePt,22.726999999999997
In2AgSe4,9.307
Mg3Cr,21.88
TaB2,194.213
AgBiI4,6.6129999999999995
Ti4ZnS8,37.667
YbCd,23.8
Sr3Sb2,18.88
BeFe2Co,72.12
Tm(NiGe)2,44.62
Be2ZnMo,40.14
TmSnPd2,25.2
BeV2Se,34.813
YInCu2,37.68
HfZnN2,95.9
U2SeN2,77.06
SrF2,19.473
Ag2PbO2,16.573
TePdI2,12.887
Ba2Zn,10.613
VCoSb,50.1
TeRhCl,21.747
CaZnSO,36.107
Ce3Tl,26.92
NbAlO4,78.893
MgPPt5,76.86
GeClO2F5,13.187000000000001
TlInS2,24.72
Mn2BeGa,106.167
K3BP2,10.587
FeSiRu2,70.66
TaBeCd,26.29300000000001
CoP,104.353
AlCuO2,98.507
BeV2Pt,49.69300000000001
NaSi2Pd3,44.973
Ba(BIr)2,74.907
DyAlO3,150.12
KCrS2,32.273
BaGaW2,4.7330000000000005
SrTcO3,66.5
AsCl3O,7.76
Mn2VGa,88.96
MnCo2Ge,1.82
Be2TcGe,85.22
Ca3(GaNi)4,34.78
Mg3ReH7,46.76
BaCo2Sb,13.86
Li4CO4,49.493
LiTm2Ru,35.82
YBi2BrO4,44.26
Mg3Mo,53.38
YZn,33.8
Ba2ScCr,4.66
CaS,43.96
Y2BeW,25.02
CdBr2,10.933
CeHg2,30.64
LuNiBi,50.28
HoBiPt,40.36
SeS2(NO)2,8.82
AlBiO3,55.04
Cr3RhN,149.14
K4SnSb2F4,14.72
SrSe,31.74
Np3Al,37.74
Al2CdS4,38.94
MnAsAu,2.84
Si3Os,43.44
USbAs,55.953
Ca2TaSbO6,59.167
AsRu2Cl,11.76
MgCrF5,36.946999999999996
Al2Pd,32.7
ScAlIr2,99.6
CeAg,13.74
BeNiSe,10.667
Ti2AlMo,47.82
BaTiTe2,3.4930000000000003
PrPIr,45.28
BeFe4Mo,75.76
LiFe2F6,57.806999999999995
K3IO,15.58
BeO,209.54
MoW3(Se3S)2,28.206999999999997
LiSmO2,69.253
Dy2Fe2Si2C,81.813
Sr3SbP,18.24
LiAlSi,54.38
MgBi2O5,44.353
Ca2Co2O5,46.133
Al2CuO4,71.42
TeI2,5.007
Nb2Al,77.507
NdCoO3,96.62
ZnNi,55.62
TaBeP2,32.473
LiYS2,39.98
BeAlB,132.78
Sc2BeTc,51.04
PrAl,32.7
TiOF,58.04
Ba3Nb2CoO9,73.36
Na3ScF6,24.79300000000001
NdTlAg2,22.16
AgF2,20.192999999999998
Pr2TeO2,40.32
YGe,58.04
CeC,57.0
RbSb3Se5,11.373
Sc3SnB,69.5
Li2RhAu,32.446999999999996
ZnO,40.42
CaIrO3,80.127
KTeAu,16.64
Co(BiO3)2,30.04
AgBrO4,10.947000000000001
TiH2,6.24
MgAs4,27.833000000000002
LiBePb2,4.033
Zn3Ir,59.173
TiPRu,100.74
FePt,116.42
Mn2NiO6,48.247
Mg(MoO2)4,76.22
Mg2FeN2,61.34
Nb(Te2I3)2,5.912999999999999
RuF3,41.84
MgPt3,82.26
Ba2MgMn,12.54
Sc2InAg,36.76
LiCoS2,35.26
MnSn(BO3)2,75.22
NaMnTe2,8.28
KVP2S7,14.753
NdFeSi,49.38
MnBe2In,78.487
TbMg,28.62
Ba2HfS4,33.98
AcInTe2,18.96
AgCl,3.18
CaHN,39.46
AcBr3,15.8
BaSi,22.3
Sr2HfO4,64.18
PHF4,7.632999999999999
ZrSiPt,61.74
BeCo4Ru,59.48
SrGaGeH,41.593
SiPd,63.547
YbBRh3,89.28
HoGa3,36.78
AgWS4N,14.327
H2O2,18.012999999999995
TaPt3,95.073
Ti5Si3,87.12700000000002
PrZn,28.02
SrMnSn,19.493
Sr2LiReN4,46.687
BeTcW,61.36
MgPd2,47.167
TbFe2,21.18
Ba2ZnN2,28.213
NdP,56.74
NaSO2,13.767000000000001
TeWS,18.027
BeGeMo2,83.06
CaAg,17.64
P3Ru,119.073
V5Sb4,49.887
TmS,62.2
RbBiF3,17.807000000000006
GeTe,44.98
HfBe5,120.1
BeCo,120.62
Tl3VS4,9.76
LiMgN,85.26
CeP,59.28
